Gender,Age,DailyMeals,ExerciseLevel,Height,Weight,BMR,Carbs,Proteins,Fats,Calories
0,24,3,0,170,99.0,1937.5,290.625,116.25,77.5,2325.0
0,23,2,0,165,50.0,1421.25,213.188,85.275,56.85,1705.502
1,38,3,0,137,91.0,1415.25,212.288,84.915,56.61,1698.302
0,22,3,0,168,45.0,1395.0,209.25,83.7,55.8,1674.0
0,22,3,0,173,70.0,1676.25,251.438,100.575,67.05,2011.502
1,22,3,4,152,47.0,1149.0,272.888,109.155,72.77,2183.102
0,28,3,0,168,72.0,1635.0,245.25,98.1,65.4,1962.0
0,20,4,0,178,84.0,1857.5,278.625,111.45,74.3,2229.0
0,30,3,1,168,85.0,1755.0,301.641,120.656,80.438,2413.13
1,27,3,0,163,70.0,1422.75,213.412,85.365,56.91,1707.298
0,29,2,0,163,45.0,1328.75,199.312,79.725,53.15,1594.498
0,24,2,0,165,75.0,1666.25,249.938,99.975,66.65,1999.502
0,24,3,0,163,43.0,1333.75,200.062,80.025,53.35,1600.498
1,27,3,0,145,95.0,1560.25,234.038,93.615,62.41,1872.302
0,23,3,0,173,62.0,1591.25,238.688,95.475,63.65,1909.502
0,23,2,0,160,76.0,1650.0,247.5,99.0,66.0,1980.0
0,25,4,0,163,97.0,1868.75,280.312,112.125,74.75,2242.498
0,29,2,0,168,91.0,1820.0,273.0,109.2,72.8,2184.0
1,23,2,0,155,42.0,1112.75,166.912,66.765,44.51,1335.298
0,27,3,0,170,78.0,1712.5,256.875,102.75,68.5,2055.0
0,23,2,1,163,79.0,1698.75,291.973,116.789,77.859,2335.779
1,33,2,0,155,69.0,1332.75,199.912,79.965,53.31,1599.298
0,22,2,0,180,65.0,1670.0,250.5,100.2,66.8,2004.0
0,43,3,4,175,90.0,1783.75,423.641,169.456,112.971,3389.127
1,22,3,0,170,73.0,1521.5,228.225,91.29,60.86,1825.8
0,23,3,1,173,55.0,1521.25,261.465,104.586,69.724,2091.72
1,45,2,0,155,65.0,1232.75,184.912,73.965,49.31,1479.298
0,24,3,0,163,45.0,1353.75,203.062,81.225,54.15,1624.498
0,24,3,0,163,109.0,1993.75,299.062,119.625,79.75,2392.498
1,20,3,1,157,52.0,1240.25,213.168,85.267,56.845,1705.345
0,21,3,0,175,71.0,1703.75,255.562,102.225,68.15,2044.498
0,22,4,0,175,115.0,2138.75,320.812,128.325,85.55,2566.498
1,35,3,0,130,68.0,1156.5,173.475,69.39,46.26,1387.8
1,25,3,0,152,93.0,1594.0,239.1,95.64,63.76,1912.8
0,24,3,0,163,115.0,2053.75,308.062,123.225,82.15,2464.498
0,19,3,0,152,94.0,1800.0,270.0,108.0,72.0,2160.0
0,22,2,0,168,70.0,1645.0,246.75,98.7,65.8,1974.0
0,23,3,0,160,40.0,1290.0,193.5,77.4,51.6,1548.0
0,23,3,0,168,119.0,2130.0,319.5,127.8,85.2,2556.0
0,25,2,1,165,90.0,1811.25,311.309,124.523,83.016,2490.472
1,22,3,0,142,83.0,1446.5,216.975,86.79,57.86,1735.8
1,28,3,0,145,95.0,1555.25,233.288,93.315,62.21,1866.302
1,34,3,3,163,68.0,1367.75,294.921,117.968,78.646,2359.37
1,36,3,0,142,96.0,1506.5,225.975,90.39,60.26,1807.8
1,21,3,4,155,48.0,1182.75,280.903,112.361,74.907,2247.219
1,22,2,3,165,65.0,1410.25,304.085,121.634,81.089,2432.677
1,20,2,0,165,70.0,1470.25,220.538,88.215,58.81,1764.302
0,17,4,4,170,56.0,1542.5,366.344,146.538,97.692,2930.756
1,42,2,0,155,64.0,1237.75,185.662,74.265,49.51,1485.298
0,20,4,1,178,67.0,1687.5,290.039,116.016,77.344,2320.316
0,23,3,1,170,92.0,1872.5,321.836,128.734,85.823,2574.687
0,23,2,4,178,72.0,1722.5,409.094,163.638,109.092,3272.756
0,28,3,2,173,75.0,1696.25,328.648,131.459,87.64,2629.188
1,21,3,1,157,57.0,1285.25,220.902,88.361,58.907,1767.215
0,20,4,0,178,85.0,1867.5,280.125,112.05,74.7,2241.0
0,32,3,0,160,118.0,2025.0,303.75,121.5,81.0,2430.0
0,25,3,0,163,102.0,1918.75,287.812,115.125,76.75,2302.498
1,43,2,0,165,87.0,1525.25,228.788,91.515,61.01,1830.302
0,24,3,2,175,85.0,1828.75,354.32,141.728,94.485,2834.557
0,20,3,0,168,51.0,1465.0,219.75,87.9,58.6,1758.0
1,18,3,0,165,85.0,1630.25,244.538,97.815,65.21,1956.302
0,23,2,0,183,99.0,2023.75,303.562,121.425,80.95,2428.498
0,23,3,2,178,63.0,1632.5,316.297,126.519,84.346,2530.378
0,37,3,0,157,102.0,1821.25,273.188,109.275,72.85,2185.502
0,20,3,0,170,45.0,1417.5,212.625,85.05,56.7,1701.0
0,23,2,3,170,68.0,1632.5,352.008,140.803,93.869,2816.065
1,22,2,0,152,58.0,1259.0,188.85,75.54,50.36,1510.8
1,29,4,0,142,80.0,1381.5,207.225,82.89,55.26,1657.8
1,22,3,0,157,45.0,1160.25,174.038,69.615,46.41,1392.302
1,20,2,0,157,55.0,1270.25,190.538,76.215,50.81,1524.302
0,25,2,1,165,90.0,1811.25,311.309,124.523,83.016,2490.472
0,19,2,1,160,69.0,1600.0,275.0,110.0,73.333,2199.997
1,22,2,0,152,58.0,1259.0,188.85,75.54,50.36,1510.8
1,24,4,0,157,90.0,1600.25,240.038,96.015,64.01,1920.302
1,25,4,0,168,64.0,1404.0,210.6,84.24,56.16,1684.8
0,24,3,0,180,94.0,1950.0,292.5,117.0,78.0,2340.0
0,58,4,0,155,88.0,1563.75,234.562,93.825,62.55,1876.498
0,23,3,0,173,93.0,1901.25,285.188,114.075,76.05,2281.502
0,21,3,0,168,45.0,1400.0,210.0,84.0,56.0,1680.0
0,24,3,0,165,45.0,1366.25,204.938,81.975,54.65,1639.502
0,20,3,0,173,98.0,1966.25,294.938,117.975,78.65,2359.502
0,22,2,2,173,80.0,1776.25,344.148,137.659,91.773,2753.185
0,22,2,4,180,86.0,1880.0,446.5,178.6,119.067,3572.003
0,25,3,0,168,49.0,1420.0,213.0,85.2,56.8,1704.0
0,20,2,1,165,80.0,1736.25,298.418,119.367,79.578,2387.342
0,23,3,0,175,126.0,2243.75,336.562,134.625,89.75,2692.498
0,18,3,0,155,99.0,1873.75,281.062,112.425,74.95,2248.498
1,15,4,0,155,56.0,1292.75,193.912,77.565,51.71,1551.298
0,20,4,0,160,97.0,1875.0,281.25,112.5,75.0,2250.0
0,25,3,1,175,70.0,1673.75,287.676,115.07,76.714,2301.41
0,23,3,0,168,50.0,1440.0,216.0,86.4,57.6,1728.0
0,25,3,0,170,103.0,1972.5,295.875,118.35,78.9,2367.0
0,23,3,0,163,112.0,2028.75,304.312,121.725,81.15,2434.498
0,30,3,1,175,96.0,1908.75,328.066,131.227,87.484,2624.528
0,33,3,1,178,95.0,1902.5,326.992,130.797,87.198,2615.938
1,47,2,0,140,54.0,1019.0,152.85,61.14,40.76,1222.8
0,30,3,0,173,50.0,1436.25,215.438,86.175,57.45,1723.502
0,30,3,0,175,115.0,2098.75,314.812,125.925,83.95,2518.498
0,28,3,0,170,50.0,1427.5,214.125,85.65,57.1,1713.0
1,22,3,0,157,40.0,1110.25,166.538,66.615,44.41,1332.302
1,24,3,0,163,42.0,1157.75,173.662,69.465,46.31,1389.298
1,24,2,0,155,60.0,1287.75,193.162,77.265,51.51,1545.298
1,29,3,0,157,99.0,1665.25,249.788,99.915,66.61,1998.302
0,22,4,4,183,69.0,1728.75,410.578,164.231,109.488,3284.628
1,19,3,0,168,45.0,1244.0,186.6,74.64,49.76,1492.8
0,23,2,4,168,66.0,1600.0,380.0,152.0,101.333,3039.997
0,21,2,3,183,69.0,1733.75,373.84,149.536,99.691,2990.723
0,23,3,1,165,86.0,1781.25,306.152,122.461,81.641,2449.221
0,44,2,2,180,86.0,1770.0,342.938,137.175,91.45,2743.502
0,27,2,0,157,67.0,1521.25,228.188,91.275,60.85,1825.502
1,34,3,0,160,45.0,1119.0,167.85,67.14,44.76,1342.8
0,23,2,0,175,73.0,1713.75,257.062,102.825,68.55,2056.498
1,60,3,0,157,79.0,1310.25,196.538,78.615,52.41,1572.302
1,25,3,4,160,67.0,1384.0,328.7,131.48,87.653,2629.597
0,22,3,1,188,78.0,1850.0,317.969,127.188,84.792,2543.756
1,21,3,2,155,57.0,1272.75,246.595,98.638,65.759,1972.763
0,45,3,1,170,68.0,1522.5,261.68,104.672,69.781,2093.437
1,20,3,1,155,92.0,1627.75,279.77,111.908,74.605,2238.157
0,37,3,0,152,91.0,1680.0,252.0,100.8,67.2,2016.0
1,19,3,3,152,49.0,1184.0,255.3,102.12,68.08,2042.4
1,26,3,0,168,49.0,1249.0,187.35,74.94,49.96,1498.8
1,22,2,0,152,76.0,1439.0,215.85,86.34,57.56,1726.8
0,23,3,2,165,75.0,1671.25,323.805,129.522,86.348,2590.44
1,25,2,0,152,75.0,1414.0,212.1,84.84,56.56,1696.8
1,24,3,0,152,95.0,1619.0,242.85,97.14,64.76,1942.8
0,22,3,4,170,57.0,1527.5,362.781,145.112,96.742,2902.25
0,23,3,0,165,53.0,1451.25,217.688,87.075,58.05,1741.502
1,27,4,0,160,96.0,1664.0,249.6,99.84,66.56,1996.8
1,42,3,0,155,99.0,1587.75,238.162,95.265,63.51,1905.298
1,42,4,0,137,72.0,1205.25,180.788,72.315,48.21,1446.302
0,18,2,0,163,54.0,1473.75,221.062,88.425,58.95,1768.498
1,20,3,0,168,70.0,1489.0,223.35,89.34,59.56,1786.8
0,24,4,3,175,70.0,1678.75,361.98,144.792,96.528,2895.84
1,39,3,0,160,41.0,1054.0,158.1,63.24,42.16,1264.8
0,15,4,1,168,62.0,1600.0,275.0,110.0,73.333,2199.997
1,39,2,0,163,80.0,1462.75,219.412,87.765,58.51,1755.298
1,31,3,0,175,83.0,1607.75,241.162,96.465,64.31,1929.298
1,20,3,0,163,47.0,1227.75,184.162,73.665,49.11,1473.298
0,25,2,0,160,69.0,1570.0,235.5,94.2,62.8,1884.0
1,26,3,0,168,45.0,1209.0,181.35,72.54,48.36,1450.8
0,34,4,0,155,88.0,1683.75,252.562,101.025,67.35,2020.498
1,22,3,0,155,45.0,1147.75,172.162,68.865,45.91,1377.298
1,40,3,0,152,82.0,1409.0,211.35,84.54,56.36,1690.8
0,27,2,0,168,98.0,1900.0,285.0,114.0,76.0,2280.0
1,34,4,0,122,43.0,861.5,129.225,51.69,34.46,1033.8
0,55,3,0,165,77.0,1531.25,229.688,91.875,61.25,1837.502
1,20,3,3,163,55.0,1307.75,281.984,112.793,75.196,2255.872
0,24,3,0,173,55.0,1516.25,227.438,90.975,60.65,1819.502
0,44,4,0,165,103.0,1846.25,276.938,110.775,73.85,2215.502
1,20,3,0,152,65.0,1339.0,200.85,80.34,53.56,1606.8
1,26,2,0,140,55.0,1134.0,170.1,68.04,45.36,1360.8
0,25,3,0,173,95.0,1911.25,286.688,114.675,76.45,2293.502
0,56,3,0,173,53.0,1336.25,200.438,80.175,53.45,1603.502
0,21,2,0,170,66.0,1622.5,243.375,97.35,64.9,1947.0
0,22,3,1,183,78.0,1818.75,312.598,125.039,83.359,2500.779
0,22,3,0,178,50.0,1507.5,226.125,90.45,60.3,1809.0
1,21,2,2,160,64.0,1374.0,266.213,106.485,70.99,2129.702
1,21,3,0,165,90.0,1665.25,249.788,99.915,66.61,1998.302
1,22,3,0,160,70.0,1429.0,214.35,85.74,57.16,1714.8
0,46,4,0,173,107.0,1926.25,288.938,115.575,77.05,2311.502
0,23,4,0,175,69.0,1673.75,251.062,100.425,66.95,2008.498
0,23,3,0,155,103.0,1888.75,283.312,113.325,75.55,2266.498
0,25,3,0,165,47.0,1381.25,207.188,82.875,55.25,1657.502
1,27,3,0,157,45.0,1135.25,170.288,68.115,45.41,1362.302
0,33,3,0,168,51.0,1400.0,210.0,84.0,56.0,1680.0
1,32,3,0,160,47.0,1149.0,172.35,68.94,45.96,1378.8
1,22,3,0,145,94.0,1575.25,236.288,94.515,63.01,1890.302
0,23,2,1,185,96.0,2006.25,344.824,137.93,91.953,2758.593
1,26,3,0,163,45.0,1177.75,176.662,70.665,47.11,1413.298
0,21,3,1,157,70.0,1581.25,271.777,108.711,72.474,2174.218
1,18,3,0,155,79.0,1507.75,226.162,90.465,60.31,1809.298
0,24,2,0,168,94.0,1875.0,281.25,112.5,75.0,2250.0
1,30,3,0,157,100.0,1670.25,250.538,100.215,66.81,2004.302
0,25,3,0,165,45.0,1361.25,204.188,81.675,54.45,1633.502
1,47,4,0,142,75.0,1241.5,186.225,74.49,49.66,1489.8
1,29,4,0,152,90.0,1544.0,231.6,92.64,61.76,1852.8
1,28,4,0,155,89.0,1557.75,233.662,93.465,62.31,1869.298
0,23,2,1,163,62.0,1528.75,262.754,105.102,70.068,2102.036
1,19,3,0,157,76.0,1485.25,222.788,89.115,59.41,1782.302
0,22,3,0,173,52.0,1496.25,224.438,89.775,59.85,1795.502
0,39,3,0,168,50.0,1360.0,204.0,81.6,54.4,1632.0
0,38,4,0,168,108.0,1945.0,291.75,116.7,77.8,2334.0
0,20,3,1,168,78.0,1735.0,298.203,119.281,79.521,2385.625
1,26,2,1,152,70.0,1359.0,233.578,93.431,62.287,1868.619
0,22,3,2,173,74.0,1716.25,332.523,133.009,88.673,2660.185
0,21,2,0,165,53.0,1461.25,219.188,87.675,58.45,1753.502
0,28,2,0,160,69.0,1555.0,233.25,93.3,62.2,1866.0
0,22,3,2,168,57.0,1515.0,293.531,117.413,78.275,2348.251
1,20,2,2,165,76.0,1530.25,296.486,118.594,79.063,2371.887
1,18,3,0,152,94.0,1639.0,245.85,98.34,65.56,1966.8
0,23,3,0,173,59.0,1561.25,234.188,93.675,62.45,1873.502
1,42,3,0,163,69.0,1337.75,200.662,80.265,53.51,1605.298
1,25,2,1,145,59.0,1210.25,208.012,83.205,55.47,1664.098
0,20,2,2,175,96.0,1958.75,379.508,151.803,101.202,3036.062
1,25,2,0,173,57.0,1365.25,204.788,81.915,54.61,1638.302
1,21,2,3,155,55.0,1252.75,270.124,108.05,72.033,2160.993
0,24,3,0,168,70.0,1635.0,245.25,98.1,65.4,1962.0
1,22,2,1,135,53.0,1102.75,189.535,75.814,50.543,1516.283
0,25,3,0,163,47.0,1368.75,205.312,82.125,54.75,1642.498
1,22,2,0,157,56.0,1270.25,190.538,76.215,50.81,1524.302
1,24,2,1,163,75.0,1487.75,255.707,102.283,68.189,2045.661
0,30,3,0,173,90.0,1836.25,275.438,110.175,73.45,2203.502
0,43,3,2,168,74.0,1580.0,306.125,122.45,81.633,2448.997
1,25,2,0,155,75.0,1432.75,214.912,85.965,57.31,1719.298
0,21,2,0,165,55.0,1481.25,222.188,88.875,59.25,1777.502
1,23,4,0,160,70.0,1424.0,213.6,85.44,56.96,1708.8
0,21,2,0,175,71.0,1703.75,255.562,102.225,68.15,2044.498
0,23,2,0,165,49.0,1411.25,211.688,84.675,56.45,1693.502
1,30,3,0,147,60.0,1207.75,181.162,72.465,48.31,1449.298
0,24,3,0,165,74.0,1656.25,248.438,99.375,66.25,1987.502
0,30,3,0,157,115.0,1986.25,297.938,119.175,79.45,2383.502
0,20,3,0,165,44.0,1376.25,206.438,82.575,55.05,1651.502
1,27,3,0,160,97.0,1674.0,251.1,100.44,66.96,2008.8
0,22,2,0,185,84.0,1891.25,283.688,113.475,75.65,2269.502
0,22,2,1,157,64.0,1516.25,260.605,104.242,69.495,2084.843
1,22,4,0,165,55.0,1310.25,196.538,78.615,52.41,1572.302
1,22,3,1,145,86.0,1495.25,256.996,102.798,68.532,2055.964
0,25,2,0,155,80.0,1648.75,247.312,98.925,65.95,1978.498
1,28,4,0,152,60.0,1249.0,187.35,74.94,49.96,1498.8
1,21,2,4,157,49.0,1205.25,286.247,114.499,76.332,2289.972
1,37,3,0,163,47.0,1142.75,171.412,68.565,45.71,1371.298
0,22,3,1,173,101.0,1986.25,341.387,136.555,91.036,2731.092
1,18,3,0,152,49.0,1189.0,178.35,71.34,47.56,1426.8
1,47,3,0,140,72.0,1199.0,179.85,71.94,47.96,1438.8
0,24,3,0,165,110.0,2016.25,302.438,120.975,80.65,2419.502
1,24,3,0,157,45.0,1150.25,172.538,69.015,46.01,1380.302
1,25,2,0,157,75.0,1445.25,216.788,86.715,57.81,1734.302
1,25,3,0,152,89.0,1554.0,233.1,93.24,62.16,1864.8
0,26,3,0,165,50.0,1406.25,210.938,84.375,56.25,1687.502
1,26,4,0,155,87.0,1547.75,232.162,92.865,61.91,1857.298
1,22,2,0,160,43.0,1159.0,173.85,69.54,46.36,1390.8
0,25,2,0,155,40.0,1248.75,187.312,74.925,49.95,1498.498
1,22,3,3,170,74.0,1531.5,330.23,132.092,88.061,2641.837
0,21,3,0,168,49.0,1440.0,216.0,86.4,57.6,1728.0
0,27,3,0,165,114.0,2041.25,306.188,122.475,81.65,2449.502
0,22,4,2,173,85.0,1826.25,353.836,141.534,94.356,2830.684
0,24,3,2,147,69.0,1493.75,289.414,115.766,77.177,2315.313
0,24,3,0,165,120.0,2116.25,317.438,126.975,84.65,2539.502
1,25,2,0,147,54.0,1172.75,175.912,70.365,46.91,1407.298
0,22,2,1,170,65.0,1607.5,276.289,110.516,73.677,2210.313
1,22,3,0,160,96.0,1689.0,253.35,101.34,67.56,2026.8
0,27,4,2,170,70.0,1632.5,316.297,126.519,84.346,2530.378
1,22,2,0,152,73.0,1409.0,211.35,84.54,56.36,1690.8
0,18,3,0,163,41.0,1343.75,201.562,80.625,53.75,1612.498
0,22,3,0,160,118.0,2075.0,311.25,124.5,83.0,2490.0
0,24,2,4,175,79.0,1768.75,420.078,168.031,112.021,3360.625
0,28,2,0,168,88.0,1795.0,269.25,107.7,71.8,2154.0
0,15,2,4,160,49.0,1420.0,337.25,134.9,89.933,2697.997
